smiles,logP,mol,num_of_C_atoms,num_of_O_atoms,num_of_N_atoms,num_of_S_atoms,num_of_Cl_atoms,num_of_P_atoms,num_of_F_atoms,num_of_I_atoms,num_of_Br_atoms,num_of_atoms,tpsa,mol_w,num_valence_electrons,num_heteroatoms,num_H_donors,num_H_acceptors
C([S]=O)Cl,1.2,<rdkit.Chem.rdchem.Mol object at 0x140a5e980>,1,1,0,1,1,0,0,0,0,6,17.07,96.951488364,25,3,0,1
C(CSS)CI,2.4,<rdkit.Chem.rdchem.Mol object at 0x140a5e9e0>,3,0,0,2,0,0,0,1,0,13,0.0,233.903390224,38,3,1,2
C([PH-])I,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a5ea40>,1,0,0,0,0,1,0,1,0,6,0.0,172.90225830591,20,2,0,0
CCC[CH]CCO,2.0,<rdkit.Chem.rdchem.Mol object at 0x140a5eaa0>,6,1,0,0,0,0,0,0,0,20,20.23,101.096640036,43,1,1,1
[2H]C(P)I,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a5eb00>,1,0,0,0,0,1,0,1,0,7,0.0,174.915811504,20,2,0,0
C[C+](C)C[C+]=O,1.0,<rdkit.Chem.rdchem.Mol object at 0x140a5eb60>,5,1,0,0,0,0,0,0,0,14,17.07,84.05641771618,32,1,0,1
C(CCI)CNN,1.1,<rdkit.Chem.rdchem.Mol object at 0x140a5ebc0>,4,0,2,0,0,0,0,1,0,18,38.05,213.996696352,44,3,2,2
C([C@H](CS)O)O,-0.8,<rdkit.Chem.rdchem.Mol object at 0x140a5ec20>,3,2,0,1,0,0,0,0,0,14,40.46,108.024500496,38,3,3,3
CCC/C=C/P,1.6,<rdkit.Chem.rdchem.Mol object at 0x140a5ec80>,5,0,0,0,0,1,0,0,0,17,0.0,102.059836982,36,1,0,0
C[NH+](C)CC[NH2+],-0.7,<rdkit.Chem.rdchem.Mol object at 0x140a5ece0>,4,0,2,0,0,0,0,0,0,19,29.740000000000002,89.10677625617998,37,2,2,1
CCCCSCOC,2.1,<rdkit.Chem.rdchem.Mol object at 0x140a5ed40>,6,1,0,1,0,0,0,0,0,22,9.23,134.076536068,50,2,0,2
CCN(CC)CO,0.4,<rdkit.Chem.rdchem.Mol object at 0x140a5eda0>,5,1,1,0,0,0,0,0,0,20,23.47,103.099714036,44,2,1,2
CCSSN(C)C,1.5,<rdkit.Chem.rdchem.Mol object at 0x140a5ee00>,4,0,1,2,0,0,0,0,0,18,3.24,137.033291352,44,3,0,3
CCC[NH+]([CH2-])CCC,2.1,<rdkit.Chem.rdchem.Mol object at 0x140a5ee60>,7,0,1,0,0,0,0,0,0,25,4.44,115.13609954399999,50,1,1,0
CCSCC(C)N,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a5eec0>,5,0,1,1,0,0,0,0,0,20,26.02,119.07687041599999,44,2,1,2
CN(C)CCCN,-0.3,<rdkit.Chem.rdchem.Mol object at 0x140a5ef20>,5,0,2,0,0,0,0,0,0,21,29.259999999999998,102.11569844799999,44,2,1,2
COCOCO[CH2],0.0,<rdkit.Chem.rdchem.Mol object at 0x140a5ef80>,4,3,0,0,0,0,0,0,0,16,27.69,105.055169148,43,3,0,3
C(CNC=O)[NH3+],-1.4,<rdkit.Chem.rdchem.Mol object at 0x140a5efe0>,3,1,2,0,0,0,0,0,0,15,56.74,89.07093932808999,36,3,2,1
[2H]C([2H])([2H])CCCI,3.1,<rdkit.Chem.rdchem.Mol object at 0x140a5f040>,4,0,0,0,0,0,0,1,0,14,0.0,186.99372852599998,32,1,0,0
C1[C@H](O1)Br,0.8,<rdkit.Chem.rdchem.Mol object at 0x140a5f0a0>,2,1,0,0,0,0,0,0,1,7,12.53,121.936726816,24,2,0,1
C[C@H](CCO)S,0.6,<rdkit.Chem.rdchem.Mol object at 0x140a5f100>,4,1,0,1,0,0,0,0,0,16,20.23,106.04523594,38,2,2,2
[2H]C1=CSC=C1,1.8,<rdkit.Chem.rdchem.Mol object at 0x140a5f160>,4,0,0,1,0,0,0,0,0,9,0.0,85.009647874,26,1,0,1
COCCCNS,0.5,<rdkit.Chem.rdchem.Mol object at 0x140a5f1c0>,4,1,1,1,0,0,0,0,0,18,21.259999999999998,121.056134972,44,3,2,3
CC(C)C[I-]C,3.5,<rdkit.Chem.rdchem.Mol object at 0x140a5f220>,5,0,0,0,0,0,0,1,0,18,0.0,198.99892196391,40,1,0,0
C1[C@@H](N1)I,0.4,<rdkit.Chem.rdchem.Mol object at 0x140a5f280>,2,0,1,0,0,0,0,1,0,8,21.94,168.938847128,24,2,1,1
C(CO)[N-]CCO,-1.4,<rdkit.Chem.rdchem.Mol object at 0x140a5f2e0>,4,2,1,0,0,0,0,0,0,17,54.56,104.07170213991,44,3,2,2
C(OO)Br,0.4,<rdkit.Chem.rdchem.Mol object at 0x140a5f340>,1,2,0,0,0,0,0,0,1,7,29.46,125.931641436,26,3,1,2
CNCCC=C,0.9,<rdkit.Chem.rdchem.Mol object at 0x140a5f3a0>,5,0,1,0,0,0,0,0,0,17,12.03,85.08914935199999,36,1,1,1
C1CNCN[CH]1,-0.4,<rdkit.Chem.rdchem.Mol object at 0x140a5f400>,4,0,2,0,0,0,0,0,0,15,24.06,85.07657328799999,35,2,2,2
CCCCOP[O-],0.6,<rdkit.Chem.rdchem.Mol object at 0x140a5f460>,4,2,0,0,0,1,0,0,0,17,32.29,121.04238976991,44,3,0,2
C(CSN)SN,-0.8,<rdkit.Chem.rdchem.Mol object at 0x140a5f4c0>,2,0,2,2,0,0,0,0,0,14,52.04,124.01289025599999,38,4,2,4
C1=[C]N=NN=N1,-1.2,<rdkit.Chem.rdchem.Mol object at 0x140a5f520>,2,0,4,0,0,0,0,0,0,7,51.56,81.02012103199999,29,4,0,4
CCCN(F)F,1.3,<rdkit.Chem.rdchem.Mol object at 0x140a5f580>,3,0,1,0,0,0,2,0,0,13,3.24,95.054655664,38,3,0,1
[2H]C1CCC(C1C)[2H],3.4,<rdkit.Chem.rdchem.Mol object at 0x140a5f5e0>,6,0,0,0,0,0,0,0,0,18,0.0,86.10645387599999,36,0,0,0
CC[S+](CC)CC,2.0,<rdkit.Chem.rdchem.Mol object at 0x140a5f640>,6,0,0,1,0,0,0,0,0,22,0.0,119.08889790008999,44,1,0,0
CCCCC[CH2],3.9,<rdkit.Chem.rdchem.Mol object at 0x140a5f6a0>,6,0,0,0,0,0,0,0,0,19,0.0,85.101725416,37,0,0,0
[CH2+]C[CH-]CCC[CH-]C[CH2+],4.5,<rdkit.Chem.rdchem.Mol object at 0x140a5f700>,9,0,0,0,0,0,0,0,0,25,0.0,124.12520051199999,52,0,0,0
C[C@H](CF)F,1.3,<rdkit.Chem.rdchem.Mol object at 0x140a5f760>,3,0,0,0,0,0,2,0,0,11,0.0,80.043756632,32,2,0,0
CCN(CC)C[NH],0.2,<rdkit.Chem.rdchem.Mol object at 0x140a5f7c0>,5,0,2,0,0,0,0,0,0,20,27.04,101.10787341599999,43,2,0,1
C(F)(F)P=O,0.1,<rdkit.Chem.rdchem.Mol object at 0x140a5f820>,1,1,0,0,0,1,2,0,0,6,17.07,97.973307722,30,4,0,1
CC(CNC)CO,-0.1,<rdkit.Chem.rdchem.Mol object at 0x140a5f880>,5,1,1,0,0,0,0,0,0,20,32.26,103.099714036,44,2,2,2
CCCCN[O-],0.5,<rdkit.Chem.rdchem.Mol object at 0x140a5f8e0>,4,1,1,0,0,0,0,0,0,16,35.089999999999996,88.07678751991,38,2,1,2
[2H]C([2H])(CCCN)N([2H])[2H],-0.9,<rdkit.Chem.rdchem.Mol object at 0x140a5f940>,4,0,2,0,0,0,0,0,0,18,52.04,92.125155368,38,2,2,2
C[C@@H](C=O)Cl,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a5f9a0>,3,1,0,0,1,0,0,0,0,10,17.07,92.00289246,30,2,0,1
CC(O)I,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a5fa00>,2,1,0,0,0,0,0,1,0,9,20.23,171.93851278,26,2,1,1
CC(P=O)S,0.0,<rdkit.Chem.rdchem.Mol object at 0x140a5fa60>,2,1,0,1,0,1,0,0,0,10,17.07,107.97987241,30,3,1,2
C(C(Cl)Br)O,1.1,<rdkit.Chem.rdchem.Mol object at 0x140a5fac0>,2,1,0,0,1,0,0,0,1,9,20.23,157.913404528,32,3,1,1
C(CO)NC=S,-0.5,<rdkit.Chem.rdchem.Mol object at 0x140a5fb20>,3,1,1,1,0,0,0,0,0,13,32.26,105.024834844,36,3,2,2
[CH2+]CCBr,2.1,<rdkit.Chem.rdchem.Mol object at 0x140a5fb80>,3,0,0,0,0,0,0,0,1,10,0.0,120.96473871209,24,1,0,0
CCC[CH]CCN,2.1,<rdkit.Chem.rdchem.Mol object at 0x140a5fbe0>,6,0,1,0,0,0,0,0,0,21,26.02,100.11262444799999,43,1,1,1
[2H]C([2H])(CCCC([2H])([2H])Br)Br,2.8,<rdkit.Chem.rdchem.Mol object at 0x140a5fc40>,5,0,0,0,0,0,0,0,2,17,0.0,231.940031504,44,2,0,0
CCCSCBr,2.6,<rdkit.Chem.rdchem.Mol object at 0x140a5fca0>,4,0,0,1,0,0,0,0,1,15,0.0,167.960833388,38,2,0,1
CC(C)C[N-]N,0.4,<rdkit.Chem.rdchem.Mol object at 0x140a5fd00>,4,0,2,0,0,0,0,0,0,17,40.120000000000005,87.09277193191,38,2,1,1
C=CCSSS,2.0,<rdkit.Chem.rdchem.Mol object at 0x140a5fd60>,3,0,0,3,0,0,0,0,0,12,0.0,137.963163192,36,3,1,3
C(C(O)O)Br,-0.2,<rdkit.Chem.rdchem.Mol object at 0x140a5fdc0>,2,2,0,0,0,0,0,0,1,10,40.46,139.9472915,32,3,2,2
CC(CCC[CH])O,1.8,<rdkit.Chem.rdchem.Mol object at 0x140a5fe20>,6,1,0,0,0,0,0,0,0,19,20.23,100.088815004,42,1,1,1
C(O)SSSCO,0.2,<rdkit.Chem.rdchem.Mol object at 0x140a5fe80>,2,2,0,3,0,0,0,0,0,13,40.46,157.952992432,44,5,2,5
C1C[NH2+]CC[NH2+]1,-1.5,<rdkit.Chem.rdchem.Mol object at 0x140a5fee0>,4,0,2,0,0,0,0,0,0,18,33.22,88.09895122417998,36,2,2,0
CCCCC(C)S,2.7,<rdkit.Chem.rdchem.Mol object at 0x140a5ff40>,6,0,0,1,0,0,0,0,0,21,0.0,118.08162144799999,44,1,1,1
C[C](C)N(F)F,1.2,<rdkit.Chem.rdchem.Mol object at 0x140a5ffa0>,3,0,1,0,0,0,2,0,0,12,3.24,94.046830632,37,3,0,1
C([C@H](CCl)O)N,-0.7,<rdkit.Chem.rdchem.Mol object at 0x140a60040>,3,1,1,0,1,0,0,0,0,14,46.25,109.029441556,38,3,2,2
[3H]C1=CC=CC=N1,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a600a0>,5,0,1,0,0,0,0,0,0,11,12.89,81.050423406,30,1,0,1
C[C@H]([C@H](C)F)F,1.8,<rdkit.Chem.rdchem.Mol object at 0x140a60100>,4,0,0,0,0,0,2,0,0,14,0.0,94.059406696,38,2,0,0
CN(C)SCCS,1.0,<rdkit.Chem.rdchem.Mol object at 0x140a60160>,4,0,1,2,0,0,0,0,0,18,3.24,137.033291352,44,3,1,3
C[S+](C)C[S+](C)C,1.7,<rdkit.Chem.rdchem.Mol object at 0x140a601c0>,5,0,0,2,0,0,0,0,0,21,0.0,138.05259528818,44,2,0,0
CC(=C)I,2.3,<rdkit.Chem.rdchem.Mol object at 0x140a60220>,3,0,0,0,0,0,0,1,0,9,0.0,167.94359816,24,1,0,0
C=CCC=S,1.1,<rdkit.Chem.rdchem.Mol object at 0x140a60280>,4,0,0,1,0,0,0,0,0,11,0.0,86.019021192,28,1,0,1
CCC(P)Cl,1.6,<rdkit.Chem.rdchem.Mol object at 0x140a602e0>,3,0,0,0,1,1,0,0,0,13,0.0,110.00521456599999,32,2,0,0
CCI=N,2.5,<rdkit.Chem.rdchem.Mol object at 0x140a60340>,2,0,1,0,0,0,0,1,0,10,23.85,170.954497192,26,2,1,1
CCC/C=C/O,1.7,<rdkit.Chem.rdchem.Mol object at 0x140a603a0>,5,1,0,0,0,0,0,0,0,16,20.23,86.07316494,36,1,1,1
[CH2]CC(Cl)(Cl)Cl,3.0,<rdkit.Chem.rdchem.Mol object at 0x140a60400>,3,0,0,0,3,0,0,0,0,10,0.0,144.937858168,37,3,0,0
C1=CN=NN=C1,-0.7,<rdkit.Chem.rdchem.Mol object at 0x140a60460>,3,0,3,0,0,0,0,0,0,9,38.67,81.03269709599999,30,3,0,3
CCCP(C)C,0.8,<rdkit.Chem.rdchem.Mol object at 0x140a604c0>,5,0,0,0,0,1,0,0,0,19,0.0,104.07548704599999,38,1,0,0
C(CP)OC=O,-0.2,<rdkit.Chem.rdchem.Mol object at 0x140a60520>,3,2,0,0,0,1,0,0,0,13,26.3,106.018366094,36,3,0,2
CCCC(C)SC,2.6,<rdkit.Chem.rdchem.Mol object at 0x140a60580>,6,0,0,1,0,0,0,0,0,21,0.0,118.08162144799999,44,1,0,1
CCCOCCOC,0.8,<rdkit.Chem.rdchem.Mol object at 0x140a605e0>,6,2,0,0,0,0,0,0,0,22,18.46,118.099379688,50,2,0,2
CCCSSSSC,2.7,<rdkit.Chem.rdchem.Mol object at 0x140a60640>,4,0,0,4,0,0,0,0,0,18,0.0,185.96653432,50,4,0,4
CCCN(C)O,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a606a0>,4,1,1,0,0,0,0,0,0,17,23.47,89.084063972,38,2,1,2
C1[CH+]C1CBr,1.7,<rdkit.Chem.rdchem.Mol object at 0x140a60700>,4,0,0,0,0,0,0,0,1,11,0.0,132.96473871209,28,1,0,0
C(C(F)F)NN,-0.1,<rdkit.Chem.rdchem.Mol object at 0x140a60760>,2,0,2,0,0,0,2,0,0,12,38.05,96.049904632,38,4,2,2
C(CCP)CP,0.3,<rdkit.Chem.rdchem.Mol object at 0x140a607c0>,4,0,0,0,0,2,0,0,0,18,0.0,122.04142364399999,38,2,0,0
CCSOSO,0.8,<rdkit.Chem.rdchem.Mol object at 0x140a60820>,2,2,0,2,0,0,0,0,0,12,29.46,125.980921432,38,4,1,4
C[C@@H](CCSC)N,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a60880>,5,0,1,1,0,0,0,0,0,20,26.02,119.07687041599999,44,2,1,2
CCSCC(Cl)Cl,2.6,<rdkit.Chem.rdchem.Mol object at 0x140a608e0>,4,0,0,1,2,0,0,0,0,15,0.0,157.972376616,44,3,0,1
C(COCI)OCI,1.4,<rdkit.Chem.rdchem.Mol object at 0x140a60940>,4,2,0,0,0,0,0,2,0,16,18.46,341.8613754960002,50,4,0,2
C(C(F)F)SS,1.8,<rdkit.Chem.rdchem.Mol object at 0x140a609a0>,2,0,0,2,0,0,2,0,0,10,0.0,129.972248568,38,4,1,2
CNCOCN,-1.1,<rdkit.Chem.rdchem.Mol object at 0x140a60a00>,3,1,2,0,0,0,0,0,0,16,47.28,90.07931294,38,3,2,3
CS[C](N)SC,0.8,<rdkit.Chem.rdchem.Mol object at 0x140a60a60>,3,0,1,2,0,0,0,0,0,14,26.02,122.009816256,37,3,1,3
CN(C[CH2])CCO,-0.1,<rdkit.Chem.rdchem.Mol object at 0x140a60ac0>,5,1,1,0,0,0,0,0,0,19,23.47,102.091889004,43,2,1,2
[3H][I-]NC(C)C,0.9,<rdkit.Chem.rdchem.Mol object at 0x140a60b20>,3,0,1,0,0,0,0,1,0,14,12.03,187.98674511391,34,2,1,1
C[C@H]([C@H](C)Br)O,1.2,<rdkit.Chem.rdchem.Mol object at 0x140a60b80>,4,1,0,0,0,0,0,0,1,15,20.23,151.983677008,38,2,1,1
C1[CH]CSS1,1.0,<rdkit.Chem.rdchem.Mol object at 0x140a60be0>,3,0,0,2,0,0,0,0,0,10,0.0,104.98326716,29,2,0,2
CC(CN)CNN,-1.1,<rdkit.Chem.rdchem.Mol object at 0x140a60c40>,4,0,3,0,0,0,0,0,0,20,64.07,103.11094741599999,44,3,3,3
[2H]C(CCCN[13C]([2H])([2H])[2H])N,-0.4,<rdkit.Chem.rdchem.Mol object at 0x140a60ca0>,5,0,2,0,0,0,0,0,0,21,38.05,107.14416027199998,44,2,2,2
C(CBr)[C@H](CBr)Br,2.9,<rdkit.Chem.rdchem.Mol object at 0x140a60d00>,4,0,0,0,0,0,0,0,3,14,0.0,291.8097865240002,44,3,0,0
CCC(C)SCO,1.6,<rdkit.Chem.rdchem.Mol object at 0x140a60d60>,5,1,0,1,0,0,0,0,0,19,20.23,120.060886004,44,2,1,2
CCCPCPP,0.5,<rdkit.Chem.rdchem.Mol object at 0x140a60dc0>,4,0,0,0,0,3,0,0,0,20,0.0,154.02301030599997,44,3,0,0
CCC[C@@H](C)I,3.4,<rdkit.Chem.rdchem.Mol object at 0x140a60e20>,5,0,0,0,0,0,0,1,0,17,0.0,197.990548352,38,1,0,0
CC(N(C)N)Cl,0.6,<rdkit.Chem.rdchem.Mol object at 0x140a60e80>,3,0,2,0,1,0,0,0,0,15,29.259999999999998,108.04542596799999,38,3,1,2
CCC(C)SCl,2.6,<rdkit.Chem.rdchem.Mol object at 0x140a60ee0>,4,0,0,1,1,0,0,0,0,15,0.0,124.011348968,38,2,0,1
C1CSPSC1,0.9,<rdkit.Chem.rdchem.Mol object at 0x140a60f40>,3,0,0,2,0,1,0,0,0,13,0.0,137.972678854,36,3,0,2
C(COCCl)OCCl,1.3,<rdkit.Chem.rdchem.Mol object at 0x140a60fa0>,4,2,0,0,2,0,0,0,0,16,18.46,157.990134856,50,4,0,2
[2H]C([2H])(CN)C([2H])([2H])C([2H])([2H])N([2H])[2H],-0.9,<rdkit.Chem.rdchem.Mol object at 0x140a61000>,4,0,2,0,0,0,0,0,0,18,52.04,96.15026235199997,38,2,2,2
CNCCSS,0.5,<rdkit.Chem.rdchem.Mol object at 0x140a61060>,3,0,1,2,0,0,0,0,0,15,12.03,123.017641288,38,3,2,3
COOSNOS,0.9,<rdkit.Chem.rdchem.Mol object at 0x140a610c0>,1,3,1,2,0,0,0,0,0,12,39.72,142.97108502,44,6,2,6
CSCCC(N)N,-0.5,<rdkit.Chem.rdchem.Mol object at 0x140a61120>,4,0,2,1,0,0,0,0,0,19,52.04,120.07211938399999,44,3,2,3
CCCCC(O)S,1.8,<rdkit.Chem.rdchem.Mol object at 0x140a61180>,5,1,0,1,0,0,0,0,0,19,20.23,120.060886004,44,2,2,2
CNOCC=C,0.5,<rdkit.Chem.rdchem.Mol object at 0x140a611e0>,4,1,1,0,0,0,0,0,0,15,21.259999999999998,87.068413908,36,2,1,2
CCCOS[S],1.9,<rdkit.Chem.rdchem.Mol object at 0x140a61240>,3,1,0,2,0,0,0,0,0,13,9.23,122.993831844,37,3,0,2
C[S+](C)CI,1.6,<rdkit.Chem.rdchem.Mol object at 0x140a612a0>,3,0,0,1,0,0,0,1,0,13,0.0,202.93859567609,32,2,0,0
C(SF)(SF)SF,2.8,<rdkit.Chem.rdchem.Mol object at 0x140a61300>,1,0,0,3,0,0,3,0,0,8,0.0,165.919247692,44,6,0,3
CC(CP)S,0.6,<rdkit.Chem.rdchem.Mol object at 0x140a61360>,3,0,0,1,0,1,0,0,0,14,0.0,108.016257918,32,2,1,1
CCCC(C)N,1.0,<rdkit.Chem.rdchem.Mol object at 0x140a613c0>,5,0,1,0,0,0,0,0,0,19,26.02,87.10479941599999,38,1,1,1
CCCCOCl,2.1,<rdkit.Chem.rdchem.Mol object at 0x140a61420>,4,1,0,0,1,0,0,0,0,15,9.23,108.034192588,38,2,0,1
[2H]C1(OC(OC(O1)([2H])[2H])([2H])[2H])[2H],-0.4,<rdkit.Chem.rdchem.Mol object at 0x140a61480>,3,3,0,0,0,0,0,0,0,12,27.69,96.06935452799999,36,3,0,3
C(=P)I,-0.1,<rdkit.Chem.rdchem.Mol object at 0x140a614e0>,1,0,0,0,0,1,0,1,0,5,0.0,171.893884694,18,2,0,0
C(/C=C/Cl)F,1.5,<rdkit.Chem.rdchem.Mol object at 0x140a61540>,3,0,0,0,1,0,1,0,0,9,0.0,93.998556028,30,2,0,0
CCCCCPP,1.6,<rdkit.Chem.rdchem.Mol object at 0x140a615a0>,5,0,0,0,0,2,0,0,0,21,0.0,136.057073708,44,2,0,0
C(CCSCl)CSCl,3.0,<rdkit.Chem.rdchem.Mol object at 0x140a61600>,4,0,0,2,2,0,0,0,0,16,0.0,189.944447616,50,4,0,2
C1C(CP1)I,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a61660>,3,0,0,0,0,1,0,1,0,11,0.0,199.925184822,30,2,0,0
[2H]C([2H])([2H])C([2H])(C([2H])(C([2H])([2H])[2H])O)O,-0.9,<rdkit.Chem.rdchem.Mol object at 0x140a616c0>,4,2,0,0,0,0,0,0,0,16,40.46,98.118293528,38,2,2,2
CNS(=O)[O-],-0.7,<rdkit.Chem.rdchem.Mol object at 0x140a61720>,1,2,1,1,0,0,0,0,0,9,52.16,93.99682294791,32,4,1,2
[3H]C(SCC)SCC,2.4,<rdkit.Chem.rdchem.Mol object at 0x140a61780>,5,0,0,2,0,0,0,0,0,19,0.0,138.04626663,44,2,0,2
C(COCP)CS,0.5,<rdkit.Chem.rdchem.Mol object at 0x140a617e0>,4,1,0,1,0,1,0,0,0,18,9.23,138.026822602,44,3,1,2
CC=PCl,-0.1,<rdkit.Chem.rdchem.Mol object at 0x140a61840>,2,0,0,0,1,1,0,0,0,8,0.0,93.973914438,24,2,0,0
CCCPC,0.8,<rdkit.Chem.rdchem.Mol object at 0x140a618a0>,4,0,0,0,0,1,0,0,0,16,0.0,90.059836982,32,1,0,0
CCCSSC,1.8,<rdkit.Chem.rdchem.Mol object at 0x140a61900>,4,0,0,2,0,0,0,0,0,16,0.0,122.02239232,38,2,0,2
CSCON=C,2.6,<rdkit.Chem.rdchem.Mol object at 0x140a61960>,3,1,1,1,0,0,0,0,0,13,21.59,105.024834844,36,3,0,3
CC(CSS)SC,2.0,<rdkit.Chem.rdchem.Mol object at 0x140a619c0>,4,0,0,3,0,0,0,0,0,17,0.0,153.99446332,44,3,1,3
C([C@@H](CBr)Br)Cl,2.4,<rdkit.Chem.rdchem.Mol object at 0x140a61a20>,3,0,0,0,1,0,0,0,2,11,0.0,233.84465204,38,3,0,0
[3H]CP=S,1.0,<rdkit.Chem.rdchem.Mol object at 0x140a61a80>,1,0,0,1,0,1,0,0,0,6,0.0,79.977531972,18,2,0,1
CS[I-]C,2.2,<rdkit.Chem.rdchem.Mol object at 0x140a61ae0>,2,0,0,1,0,0,0,1,0,10,0.0,188.92404277191,28,2,0,1
CCCNCCCCl,1.6,<rdkit.Chem.rdchem.Mol object at 0x140a61b40>,6,0,1,0,1,0,0,0,0,22,12.03,135.081477128,50,2,1,1
CC(C)COCBr,2.3,<rdkit.Chem.rdchem.Mol object at 0x140a61ba0>,5,1,0,0,0,0,0,0,1,18,9.23,165.999327072,44,2,0,1
C1CNCOC1,-0.1,<rdkit.Chem.rdchem.Mol object at 0x140a61c00>,4,1,1,0,0,0,0,0,0,15,21.259999999999998,87.068413908,36,2,1,2
CSCON,0.1,<rdkit.Chem.rdchem.Mol object at 0x140a61c60>,2,1,1,1,0,0,0,0,0,12,35.25,93.024834844,32,3,1,3
CC(COC)OC,-0.1,<rdkit.Chem.rdchem.Mol object at 0x140a61cc0>,5,2,0,0,0,0,0,0,0,19,18.46,104.083729624,44,2,0,2
COOCOOOC,0.2,<rdkit.Chem.rdchem.Mol object at 0x140a61d20>,3,5,0,0,0,0,0,0,0,16,46.150000000000006,124.037173356,50,5,0,5
C(S(=O)[O-])Br,-0.3,<rdkit.Chem.rdchem.Mol object at 0x140a61d80>,1,2,0,1,0,0,0,0,1,7,40.129999999999995,156.89643598391,32,4,0,2
C=CCNNO,-0.3,<rdkit.Chem.rdchem.Mol object at 0x140a61de0>,3,1,2,0,0,0,0,0,0,14,44.29,88.063662876,36,3,3,3
C(O)OOOOO,-0.9,<rdkit.Chem.rdchem.Mol object at 0x140a61e40>,1,6,0,0,0,0,0,0,0,11,77.38000000000001,112.000787848,44,6,2,6
CC(CCCO)Cl,1.3,<rdkit.Chem.rdchem.Mol object at 0x140a61ea0>,5,1,0,0,1,0,0,0,0,18,20.23,122.049842652,44,2,1,1
CCOCC(C)Br,1.6,<rdkit.Chem.rdchem.Mol object at 0x140a61f00>,5,1,0,0,0,0,0,0,1,18,9.23,165.999327072,44,2,0,1
CN[N+](F)(F)F,1.7,<rdkit.Chem.rdchem.Mol object at 0x140a61f60>,1,0,2,0,0,0,3,0,0,10,12.03,101.03210920808999,38,5,1,1
C(OCS)OCS,0.8,<rdkit.Chem.rdchem.Mol object at 0x140a61fc0>,3,2,0,2,0,0,0,0,0,15,18.46,139.996571496,44,4,2,4
C(O)OPOCO,-1.2,<rdkit.Chem.rdchem.Mol object at 0x140a62020>,2,4,0,0,0,1,0,0,0,14,58.92,126.00819533399999,44,5,2,4
C(CCl)C(Cl)Cl,2.5,<rdkit.Chem.rdchem.Mol object at 0x140a62080>,3,0,0,0,3,0,0,0,0,11,0.0,145.9456832,38,3,0,0
CCNPNCC,0.2,<rdkit.Chem.rdchem.Mol object at 0x140a620e0>,4,0,2,0,0,1,0,0,0,20,24.06,120.08163504599999,44,3,2,2
CCCSC=S,2.2,<rdkit.Chem.rdchem.Mol object at 0x140a62140>,4,0,0,2,0,0,0,0,0,14,0.0,120.006742256,36,2,0,2
C[C@@H]([C@H](C)Br)F,2.2,<rdkit.Chem.rdchem.Mol object at 0x140a621a0>,4,0,0,0,0,0,1,0,1,14,0.0,153.979340576,38,2,0,0
[3H]C(C)C/C(=C(\[3H])/C)/[3H],2.6,<rdkit.Chem.rdchem.Mol object at 0x140a62200>,6,0,0,0,0,0,0,0,0,18,0.0,90.11857312199999,36,0,0,0
CC(CCS)CCl,2.3,<rdkit.Chem.rdchem.Mol object at 0x140a62260>,5,0,0,1,1,0,0,0,0,18,0.0,138.026999032,44,2,1,1
CC[C@H](C)CON,1.0,<rdkit.Chem.rdchem.Mol object at 0x140a622c0>,5,1,1,0,0,0,0,0,0,20,35.25,103.099714036,44,2,1,2
C[C@@H](CCN)SC,0.7,<rdkit.Chem.rdchem.Mol object at 0x140a62320>,5,0,1,1,0,0,0,0,0,20,26.02,119.07687041599999,44,2,1,2
CCOSOO,0.4,<rdkit.Chem.rdchem.Mol object at 0x140a62380>,2,3,0,1,0,0,0,0,0,12,38.69,110.003765052,38,4,1,4
CC(C)[PH+](O)[O-],-0.3,<rdkit.Chem.rdchem.Mol object at 0x140a623e0>,3,2,0,0,0,1,0,0,0,15,43.29,108.034016158,38,3,1,2
CCCP(N)O,-0.4,<rdkit.Chem.rdchem.Mol object at 0x140a62440>,3,1,1,0,0,1,0,0,0,16,46.25,107.05000057,38,3,2,2
CC[CH-]CC(C)C,3.7,<rdkit.Chem.rdchem.Mol object at 0x140a624a0>,7,0,0,0,0,0,0,0,0,22,0.0,99.11792405991,44,0,0,0
CS(O)(O)S,0.4,<rdkit.Chem.rdchem.Mol object at 0x140a62500>,1,2,0,2,0,0,0,0,0,11,40.46,113.980921432,34,4,3,3
C[C@@H](CN)PC,-0.6,<rdkit.Chem.rdchem.Mol object at 0x140a62560>,4,0,1,0,0,1,0,0,0,18,26.02,105.07073601399999,38,2,1,1
C=NPI,2.3,<rdkit.Chem.rdchem.Mol object at 0x140a625c0>,1,0,1,0,0,1,0,1,0,7,12.36,186.90478372599998,24,3,0,1
CCSSSC,1.7,<rdkit.Chem.rdchem.Mol object at 0x140a62620>,3,0,0,3,0,0,0,0,0,14,0.0,139.978813256,38,3,0,3
